form	lemma	POS	morph
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
muntez	monter	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ignelemant	isnelement	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
oger	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
duins	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
e	et	CONcoo	MORPH=empty
present	presenter	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
miudre	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
vostre	vostre	PROpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
quid	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
qu	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
valt	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cent	cent	PROcar	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
salt	salir2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sure	sore	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
arçun	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
paiens	paien	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lievé	lever	VERppe	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
estant	ester	VERppa	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
trait	traire	VERppe	NOMB.=s|GENRE=f|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
mellee	Mellee	NOMpro	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
trenchant	trenchier1	VERppa	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
enbrace	embracier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forment	forment2	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
defaint	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
sache	sachier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
durendal	Durendal	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vaillant	vaillant	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
colp	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
doner	doner	VERinf	MORPH=empty
maintenant	maintenant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
meis	mais1	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
paens	paien	NOMcom	NOMB.=s|GENRE=m|CAS=n
jeste	jeter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
tut	tot	ADJind	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
trenche	trenchier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quanque	cantque	PROrel	NOMB.=s|GENRE=n|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esprant	esprendre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
fort	fort	ADVgen	DEGRE=p
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
combat	combatre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
valt	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nïant	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
:	:	PONfbl	MORPH=empty
seignurs	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
manee	manee	NOMcom	NOMB.=s|GENRE=f|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
demant	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
pernez	prendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
vif	vif	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
eschec	eschec1	NOMcom	NOMB.=s|GENRE=m|CAS=r
avés	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
queus	quel1	PROint	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
?	?	PONfrt	MORPH=empty
par	par	PRE	MORPH=empty
m	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
reant	rendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=n
lur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
rendi	rendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	DEGRE=-
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
amenent	amener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ver	vair1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
muant	movoir	VERppa	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
dunt	dont	PROrel	NOMB.=s|GENRE=m|CAS=i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
ninivant	Ninivent	NOMpro	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
balsami	Balsami	NOMpro	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
hardenant	hardement	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
anaschard	Ascanard	NOMpro	NOMB.=s|GENRE=m|CAS=n
un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
putei	pute	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
compaignum	compagnon	NOMcom	NOMB.=p|GENRE=m|CAS=n
repairent	repairier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
juster	joster	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
clarel	Clarel	NOMpro	NOMB.=s|GENRE=m|CAS=r
unt	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r
sil	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
quident	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bin	bien1	ADVgen	DEGRE=p
mener	mener	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
garlemane	Charlemagne	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voleent	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
presenter	presenter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
ainz	ainz	ADVgen	DEGRE=-
qu	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
puissent	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
lieue	lieue	NOMcom	NOMB.=s|GENRE=f|CAS=r
aler	aler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
altre	autre	DETind	NOMB.=s|GENRE=m|CAS=r
martin	Martin	NOMpro	NOMB.=s|GENRE=m|CAS=r
lur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
estuverad	estovoir1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
canter	chanter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
kar	car	CONcoo	MORPH=empty
saracin	Sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
repeirent	repairier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
preier	priier	VERinf	MORPH=empty
mil	mil1	PROcar	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
.v.	5	PROcar	NOMB.=p|GENRE=m|CAS=r
cent	cent	PROcar	NOMB.=p|GENRE=m|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
pot	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
um	on	PROind	NOMB.=s|GENRE=n|CAS=n
aemer	aesmer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
oient	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cors	cor2	NOMcom	NOMB.=p|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
busines	buisine	NOMcom	NOMB.=p|GENRE=f|CAS=r
suner	soner	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
veint	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
helmes	heaume	NOMcom	NOMB.=p|GENRE=m|CAS=r
menument	menüement	ADVgen	DEGRE=-
estenceler	estenceler	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
enseines	enseigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
par	par	PRE	MORPH=empty
amunt	amont	ADVgen	DEGRE=-
venteler	venteler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
cummence	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
sifler	sifler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
a	a3	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
estrius	estrieu	NOMcom	NOMB.=p|GENRE=m|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
afichié	afichier	VERppe	NOMB.=s|GENRE=m|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ber	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
enves	envers2	PRE	MORPH=empty
oger	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
jurer	jurer	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
si	se	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
durendal	Durendal	NOMpro	NOMB.=s|GENRE=f|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
ues	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
meller	mesler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
verez	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
ocire	ocire	VERinf	MORPH=empty
e	et	CONcoo	MORPH=empty
decoper	decoper	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
noveles	novele	NOMcom	NOMB.=p|GENRE=f|CAS=r
irunt	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
ultremer	Outremer	NOMpro	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
seignur	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
barun	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
olivir	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
sages	sage	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
humes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
oï	öir	VERppe	NOMB.=s|GENRE=m|CAS=r
reconter	reconter	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
um	on	PROind	NOMB.=s|GENRE=n|CAS=n
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
puit	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
tut	tot	DETind	NOMB.=p|GENRE=m|CAS=r
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mauls	mal1	NOMcom	NOMB.=p|GENRE=m|CAS=r
garder	garder	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
um	on	PROind	NOMB.=s|GENRE=n|CAS=n
ne	ne1	ADVneg	MORPH=empty
pot	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
tuz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
jorz	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
senz	sans	PRE	MORPH=empty
juste	joste2	NOMcom	NOMB.=s|GENRE=f|CAS=r
ester	ester	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
quide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
leece	lëece	NOMcom	NOMB.=s|GENRE=f|CAS=r
aver	avoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
iduc	idonc	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=-
pres	près	ADVgen	DEGRE=-
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
desturbir	destorber	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
vers	voir	ADJqua	NOMB.=s|GENRE=n|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
oger	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
ici	ici	ADVgen	DEGRE=-
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
penser	penser	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
ci	ci	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
averat	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mestir	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
espoveter	espöenter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
veez	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
paens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=r
nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
poez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
eschiver	eschiver	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
lances	lance	NOMcom	NOMB.=p|GENRE=f|CAS=r
nus	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
estuverat	estovoir1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
passer	passer1	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
or	or4	ADVgen	DEGRE=-
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
pensee	pensee	NOMcom	NOMB.=s|GENRE=f|CAS=r
mustrée	mostrer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
puis	puis	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
humme	on	PROind	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
um	on	PROind	NOMB.=s|GENRE=n|CAS=n
afoler	afoler2	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
laisum	laissier	VERcjg	MODE=imp|PERS.=1|NOMB.=p
clarel	Clarel	NOMpro	NOMB.=s|GENRE=m|CAS=r
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
saracin	Sarrasin	NOMpro	NOMB.=s|GENRE=m|CAS=r
aler	aler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
kar	car	CONcoo	MORPH=empty
bin	bien1	ADVgen	DEGRE=p
vez	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pouum	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
mener	mener	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
bin	bien1	ADVgen	DEGRE=p
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
nus	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
pout	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
agui	encui	ADVgen	DEGRE=-
guerdoner	guerredoner	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
e	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
clarels	Clarel	NOMpro	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	MORPH=empty
franc	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
quor	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
parler	parler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
oger	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bres	brief	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
fors	fort	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
firs	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
hardiz	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
redotez	redoter1	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
bataille	bataille	NOMcom	NOMB.=s|GENRE=f|CAS=r
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
enluminez	enluminer	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
olivers	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
chevalirs	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
pruvez	prover	VERppe	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
meïmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
ment	maint	DETind	NOMB.=s|GENRE=m|CAS=r
pal	pel1	NOMcom	NOMB.=s|GENRE=m|CAS=r
eschapez	eschaper	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
veez	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
paens	paien	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
refuser	refuser	VERinf	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
poeez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
altre	autre	DETind	NOMB.=s|GENRE=m|CAS=r
succurs	secors	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
