form	lemma	POS	morph
pensons	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
vengier	vengier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Dire	dire	VERinf	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
uuel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
loheroein	loherenc	NOMpro	NOMB.=s|GENRE=m|CAS=r
proisie	prisiee	NOMcom	NOMB.=s|GENRE=f|CAS=r

En	en1	PRE	MORPH=empty
quel	quel1	DETrel	NOMB.=s|GENRE=f|CAS=r
meniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ior	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
esploitie	esploitier	VERppe	NOMB.=s|GENRE=m|CAS=r

Ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
genz	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
querre	querre	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
palais	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
plenier	plenier2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ocis	ocire	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
detrainchiez	detrenchier	VERppe	NOMB.=p|GENRE=m|CAS=n

Porter	porter	VERinf	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
vincent	Vincent	NOMpro	NOMB.=s|GENRE=m|CAS=r
mostier	mostier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Ses	si+il	ADVgen.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
enterrerent	enterrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
senz	sans	PRE	MORPH=empty
plus	plus	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
delaier	delaiier1	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
naurez	navrer	VERppe	NOMB.=p|GENRE=m|CAS=r
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
es	en1+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
mires	mire1	NOMcom	NOMB.=p|GENRE=m|CAS=r
baillier	baillier	VERinf	MORPH=empty

Es	en1+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
genz	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Fromonz	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
faire	faire	VERinf	MORPH=empty
.I.	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chernier	charnier2	NOMcom	NOMB.=s|GENRE=m|CAS=r

Hardre	Hardré	NOMpro	NOMB.=s|GENRE=m|CAS=r
on	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
enfoir	enföir2	VERinf	MORPH=empty
a	a3	PRE	MORPH=empty
mostier	mostier	NOMcom	NOMB.=s|GENRE=m|CAS=r

Por	por2	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
amistie	amistié	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
pepin	Pepin	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fier	fier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Et	et	CONcoo	MORPH=empty
henris	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=n
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
araignier	araisnier	VERinf	MORPH=empty

Droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
droiturier	droiturier2	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Iuenes	juene	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hons	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
a	a3	PRE	MORPH=empty
celer	celer1	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s

Si	si	ADVgen	DEGRE=-
deuez	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
vus	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
princes	prince	NOMcom	NOMB.=p|GENRE=m|CAS=r
iustisier	justicier2	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r
maintenir	maintenir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
aidier	aidier	VERinf	MORPH=empty

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Fromons	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gaires	gaire	ADVgen	DEGRE=-
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Por	por2	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
lignaige	lignage	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
orgoillox	orgoillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
fiers	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

Droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
moult	mout	ADVgen	DEGRE=-
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
enuier	enoiier	VERinf	MORPH=empty

Dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=r
qu	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	si	ADVgen	DEGRE=-
laidengie	laidengier	VERppe	NOMB.=s|GENRE=m|CAS=r

Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tant	tant	ADVgen	DEGRE=-
serui	servir	VERppe	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
entier	entier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Or	or4	ADVgen	DEGRE=-
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ale	aler	VERppe	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pais	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
arriers	ariere	ADVgen	DEGRE=-

Alons	aler	VERcjg	MODE=imp|PERS.=1|NOMB.=p
apres	après	ADVgen	DEGRE=-
droiz	droit	ADVgen	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
fiers	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

Ne	ne1	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
teindra	tenir1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
chasteaus	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
rochier	rochier1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
henris	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=n

Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
tiens	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
pais	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=r
suis	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
germains	germain	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
cosins	cosin	NOMcom	NOMB.=s|GENRE=m|CAS=n

Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
tante	tante	NOMcom	NOMB.=s|GENRE=f|CAS=n
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
beautrix	Biatrix	NOMpro	NOMB.=s|GENRE=m|CAS=r

Heruis	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
oncles	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
loheroens	loherenc	NOMpro	NOMB.=s|GENRE=m|CAS=n
gentis	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

Karles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
voz	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
pere	pere	NOMcom	NOMB.=p|GENRE=m|CAS=n
ama	amer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
moult	mout	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
cherit	chierir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Onques	onque	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
traison	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
porquist	porquerre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Si	si	ADVgen	DEGRE=-
comme	come1	CONsub	MORPH=empty
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
hardrez	Hardré	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
poil	poil	NOMcom	NOMB.=s|GENRE=m|CAS=r
flori	florir	VERppe	NOMB.=s|GENRE=m|CAS=r

Enuers	envers2	PRE	MORPH=empty
Girar	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
rossillon	Rossillon	NOMpro	NOMB.=s|GENRE=x|CAS=r
maintint	maintenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p

Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuuers	culvert	NOMcom	NOMB.=s|GENRE=m|CAS=n
aloris	Alori	NOMpro	NOMB.=s|GENRE=m|CAS=n

Trahi	träir	VERppe	NOMB.=s|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
eussent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
quant	cant1	CONsub	MORPH=empty
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
garandit	garantir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

Ainz	ainz	ADVgen	DEGRE=-
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
lignaiges	lignage	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
nostre	nostre	PROpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
obeit	obëir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

Maint	maint	DETind	NOMB.=s|GENRE=m|CAS=r
murtre	mordre2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=r
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
trahi	träir	VERppe	NOMB.=s|GENRE=m|CAS=r

Vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
baron	baron	NOMcom	NOMB.=s|GENRE=m|CAS=r
auoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
enuahi	enväir	VERppe	NOMB.=s|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
eussent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
se	se	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fust	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
hernais	Hernaïs	NOMpro	NOMB.=s|GENRE=m|CAS=n

Or	or4	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
resont	restre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
alez	aler	VERppe	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pais	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r

Alons	aler	VERcjg	MODE=imp|PERS.=1|NOMB.=p
apres	après	PRE	MORPH=empty
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
gentis	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

Prenez	prendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
Fromont	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=r
s	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r

Prenez	prendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
saisson	Soissons	NOMpro	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Et	et	CONcoo	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
roix	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
tot	tot	ADVgen	DEGRE=-
ensi	ainsi	ADVgen	DEGRE=-
sara	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n

Adon	adonc	ADVgen	DEGRE=-
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
letres	letre	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
escriz	escrit	NOMcom	NOMB.=p|GENRE=m|CAS=r

Si	si	ADVgen	DEGRE=-
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mande	mander	VERppe	NOMB.=s|GENRE=m|CAS=r
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ha	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
mander	mander	VERinf	MORPH=empty

Contes	conte2	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
princes	prince	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
autres	autre	ADJind	NOMB.=p|GENRE=m|CAS=r
chasez	chaser	VERcjg	MODE=imp|PERS.=2|NOMB.=p

Et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
garniz	garnir	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
aprestez	aprester	VERppe	NOMB.=p|GENRE=m|CAS=n

Et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
venuz	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
assemblez	assembler	VERppe	NOMB.=p|GENRE=m|CAS=n

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
vost	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
demorer	demorer	VERinf	MORPH=empty

Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
henris	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
membrez	membré1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

De	de	PRE	MORPH=empty
laon	Loon	NOMpro	NOMB.=s|GENRE=x|CAS=r
issent	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
tertre	tertre	NOMcom	NOMB.=s|GENRE=m|CAS=r
auale	avaler	VERppe	NOMB.=s|GENRE=m|CAS=r

Droit	droit	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
saisson	Soissons	NOMpro	NOMB.=s|GENRE=f|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
encheminez	encheminer	VERppe	NOMB.=p|GENRE=m|CAS=n

Or	or4	ADVgen	DEGRE=-
gart	garder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Fromont	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
trouez	trover	VERppe	NOMB.=s|GENRE=m|CAS=n

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
roix	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
iure	jurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
maeste	majesté	NOMpro	NOMB.=s|GENRE=f|CAS=r

Que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
s	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
baillier	baillier	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
cobrer	covrer	VERinf	MORPH=empty

Qu	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
membres	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r
coper	coper	VERinf	MORPH=empty

Des	des2	PRE	MORPH=empty
or	or4	ADVgen	DEGRE=-
cheuache	chevauchier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
pepins	Pepin	NOMpro	NOMB.=s|GENRE=m|CAS=n

Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
proz	pro	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hernais	Hernaïs	NOMpro	NOMB.=s|GENRE=m|CAS=n

A	a3	PRE	MORPH=empty
granz	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
compaignes	compagnie	NOMcom	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
premier	premier	ADJord	NOMB.=s|GENRE=m|CAS=r
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
enseigne	enseigne	NOMcom	NOMB.=s|GENRE=f|CAS=r
Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
denis	Denis	NOMpro	NOMB.=s|GENRE=m|CAS=r

Tant	tant	ADVgen	DEGRE=-
cheuachierent	chevauchier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
prince	prince	NOMcom	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
marchis	marchis	NOMcom	NOMB.=p|GENRE=m|CAS=n

Que	que4	CONsub	MORPH=empty
enz	enz	ADVgen	DEGRE=-
